movieId,movieTitle,movieAlias,releaseDate,imdbId,tmdbId
26131,The Battle of Algiers,La battaglia di Algeri ,1966,58946.0,17295.0
26133,A Charlie Brown Christmas,,1965,59026.0,13187.0
26142,Major Dundee,,1965,59418.0,29715.0
26147,A Thousand Clowns,,1965,59798.0,42731.0
26150,Andrei Rublev,Andrey Rublyov ,1969,60107.0,895.0
26151,Au Hasard Balthazar,,1966,60138.0,20108.0
26152,Batman,,1966,60153.0,2661.0
26158,Closely Watched Trains,Ostre sledované vlaky ,1966,60802.0,789.0
26159,Tokyo Drifter,Tôkyô nagaremono ,1966,61101.0,45706.0
26169,Branded to Kill,Koroshi no rakuin ,1967,61882.0,17905.0
26171,Play Time,a.k.a. Playtime ,1967,62136.0,10227.0
26172,Point Blank,,1967,62138.0,26039.0
26176,Titicut Follies,,1967,62374.0,41212.0
26183,Asterix and Cleopatra,Astérix et Cléopâtre ,1968,62687.0,9929.0
26184,The Diamond Arm,Brilliantovaya ruka ,1968,62759.0,20873.0
26195,Sympathy for the Devil,,1968,63665.0,50789.0
26198,Mine and Ours Yours,,1968,63829.0,27983.0
26225,Claire's Knee,"Genou de Claire, Le ",1970,65772.0,2860.0
26231,Performance,,1970,66214.0,26606.0
26236,The White Sun of the Desert,Beloe solntse pustyni ,1970,66565.0,20848.0
26237,Zabriskie Point,,1970,66601.0,2998.0
26242,Duel,,1971,67023.0,839.0
26249,They Call Me Trinity,,1971,67355.0,9394.0
26258,El Topo,,1970,67866.0,13041.0
26265,Dr. Phibes Rises Again,,1972,68503.0,18250.0
26283,Charley Varrick,,1973,69865.0,27331.0
26285,Dark Star,,1974,69945.0,1410.0
26303,Sisters,,1973,70698.0,22307.0
26308,Turkish Delight,Turks fruit ,1973,70842.0,21035.0
26313,California Split,,1974,71269.0,32044.0
26317,Emmanuelle,,1974,71464.0,24402.0
26322,Gone in 60 Seconds,,1974,71571.0,16246.0
26326,The Holy Mountain,"Montaña sagrada, La ",1973,71615.0,8327.0
26340,The Twelve Tasks of Asterix,Les douze travaux d'Astérix ,1976,72901.0,9385.0
26344,French Connection II,,1975,73018.0,10711.0
26347,or Enjoy Your Bath! Irony of Fate,"Ironiya sudby, ili S legkim parom! ",1975,73179.0,43430.0
26350,The Passenger,Professione: reporter ,1975,73580.0,9652.0
26357,Trilogy of Terror,,1975,73820.0,38783.0
26359,1900,Novecento ,1976,74084.0,3870.0
26365,Futureworld,,1976,74559.0,10640.0
26366,Harlan County U.S.A.,,1976,74605.0,33324.0
26375,Silver Streak,,1976,75223.0,11558.0
26386,High Anxiety,,1977,76141.0,12535.0
26391,New York New York,,1977,76451.0,12637.0
26394,The Turning Point,,1977,76843.0,61280.0
26399,Five Deadly Venoms,,1978,77559.0,13481.0
26401,Last Hurrah for Chivalry,Hao xia ,1979,77655.0,13514.0
26409,The Clonus Horror,,1979,78062.0,98851.0
26413,Snake in the Eagle's Shadow,Se ying diu sau ,1978,78252.0,11537.0
26422,Hair,,1979,79261.0,10654.0
26429,Love at First Bite,,1979,79489.0,18966.0
26444,The Hitch Hikers Guide to the Galaxy,,1981,81874.0,64353.0
26453,Smiley's People,,1982,83480.0,149645.0
26464,Blue Thunder,,1983,85255.0,6341.0
26467,The Day After,,1983,85404.0,7012.0
26471,Eddie Murphy Delirious,,1983,85474.0,15251.0
26472,El Norte,,1984,85482.0,17435.0
26492,Twilight Zone: The Movie,,1983,86491.0,15301.0
26498,Boy Meets Girl,,1984,86994.0,63418.0
26504,Cloak & Dagger,,1984,87065.0,48677.0
26510,The Ewok Adventure,a.k.a. Caravan of Courage: An Ewok Adventure ,1984,87225.0,1884.0
26523,Deadly Night Silent Night,,1984,88117.0,27414.0
26524,The Times of Harvey Milk,,1984,88275.0,33138.0
26527,What Have I Done to Deserve This?,¿Qué he hecho yo para merecer esto!! ,1984,88461.0,8221.0
26528,Anne of Green Gables,,1985,88727.0,17663.0
26539,Death of a Salesman,,1985,89006.0,12615.0
26542,Ewoks: The Battle for Endor,,1985,89110.0,10372.0
26547,Police Story,Ging chaat goo si ,1985,89374.0,9056.0
26554,The Quiet Earth,,1985,89869.0,10176.0
26555,Spies Like Us,,1985,90056.0,9080.0
26562,White Nights,,1985,90319.0,16082.0
26564,'Round Midnight,,1986,90557.0,14670.0
26567,Club Paradise,,1986,90856.0,26555.0
26578,The Sacrifice,Offret - Sacraficatio ,1986,91670.0,24657.0
26585,A Better Tomorrow,Ying hung boon sik ,1986,92263.0,11471.0
26587,The Decalogue,Dekalog ,1989,92337.0,
26590,G.I. Joe: The Movie,,1987,93066.0,17421.0
26593,Hell Comes to Frogtown,,1988,93171.0,22572.0
26599,Law of Desire,"Ley del deseo, La ",1987,93412.0,4043.0
26603,Prince of Darkness,,1987,93777.0,8852.0
26606,A Chinese Ghost Story,Sinnui yauwan ,1987,93978.0,30421.0
26612,A Better Tomorrow II,Ying hung boon sik II ,1987,94357.0,18305.0
26614,The Bourne Identity,,1988,94791.0,8677.0
26622,Dominick and Eugene,,1988,95050.0,49314.0
26629,Killer Klowns from Outer Space,,1988,95444.0,16296.0
26630,Moonwalker,,1988,95655.0,13192.0
26631,Alice,Neco z Alenky ,1988,95715.0,18917.0
26645,Life Is a Long Quiet River,La vie est un long fleuve tranquille ,1988,96386.0,4271.0
26649,Lonesome Dove,,1989,96639.0,13057.0
26662,Kiki's Delivery Service,Majo no takkyûbin ,1989,97814.0,16859.0
26676,Almost an Angel,,1990,99018.0,25943.0
26680,Cry-Baby,,1990,99329.0,9768.0
26681,Bullet in the Head,,1990,99426.0,11909.0
26686,Ghost Dad,,1990,99654.0,10485.0
26693,It,,1990,99864.0,2670.0
26694,Ju Dou,,1990,99902.0,41821.0
26695,The Krays,,1990,99951.0,21344.0
26696,Lionheart,,1990,100029.0,9399.0
26700,Nuns on the Run,,1990,100280.0,11131.0
26701,Patlabor: The Movie,Kidô keisatsu patorebâ: The Movie ,1989,100339.0,14571.0
26704,State of Grace,,1990,100685.0,1662.0
26712,35 Up,,1991,101254.0,20562.0
26713,Days of Being Wild,A Fei jingjyuhn ,1990,101258.0,18311.0
26717,Begotten,,1990,101420.0,1483.0
26726,Dutch,,1991,101786.0,25330.0
26729,Hearts of Darkness: A Filmmakers Apocalypse,,1991,102015.0,4539.0
26732,Johnny Stecchino,,1991,102164.0,12776.0
26736,Riki-Oh: The Story of Ricky,Lik Wong ,1991,102293.0,17467.0
26741,Mannequin 2: On the Move,,1991,102395.0,34376.0
26743,Only Yesterday,Omohide poro poro ,1991,102587.0,15080.0
26745,Other People's Money,,1991,102609.0,6463.0
26750,Quigley Down Under,,1990,102744.0,9588.0
26761,Prime Suspect 2,,1992,103516.0,215993.0
26764,Captain America,,1990,103923.0,13995.0
26765,City Hunter,Sing si lip yan ,1993,103950.0,11198.0
26776,Porco Rosso,Crimson Pig ,Kurenai no buta ,104652.0,11621.0
26777,Stolen Children,"Ladro di bambini, Il ",1992,104663.0,47714.0
26778,Ladybugs,,1992,104670.0,19087.0
26782,The Mambo Kings,,1992,104802.0,40082.0
26791,Shining Through,,1992,105391.0,31962.0
26792,Sidekicks,,1992,105402.0,22590.0
26796,A Heart in Winter,Un coeur en hiver ,1992,105682.0,48150.0
26797,Visions of Light: The Art of Cinematography,,1992,105764.0,41778.0
26810,Bad Boy Bubby,,1993,106341.0,14135.0
26812,Barbarians at the Gate,,1993,106356.0,27678.0
26819,Fortress,,1992,106950.0,12088.0
26828,Mr. Nanny,,1993,107612.0,19371.0
26838,The Snapper,,1993,108170.0,12664.0
26840,Sonatine,Sonachine ,1993,108188.0,7500.0
26849,The Stand,,1994,108941.0,13519.0
26854,The Darkman II: Return of Durant,,1995,109552.0,18998.0
26861,Freaked,,1993,109838.0,17796.0
26865,Fist of Legend,Jing wu ying xiong ,1994,110200.0,17809.0
26870,Major League II,,1994,110442.0,11067.0
26871,My Father the Hero,,1994,110612.0,10486.0
26875,A Pure Formality,"Pura formalità, Una ",1994,110917.0,19223.0
26887,The Langoliers,,1995,112040.0,152426.0
26900,The Last Wedding,Kivenpyörittäjän kylä ,1995,113556.0,51038.0
26901,Last of the Dogmen,,1995,113617.0,30718.0
26903,Whisper of the Heart,Mimi wo sumaseba ,1995,113824.0,37797.0
26913,Street Fighter II: The Animated Movie,Sutorîto Faitâ II gekijô-ban ,1994,114563.0,12613.0
26928,A Summer's Tale,Conte d'été ,1996,115940.0,37563.0
26940,The Late Shift,,1996,116835.0,30330.0
26947,Pusher,,1996,117407.0,2061.0
26958,Emma,,1996,118308.0,12254.0
26965,The Boxer,,1997,118760.0,16992.0
26974,Gummo,,1997,119237.0,18415.0
26985,Nirvana,,1997,119794.0,8765.0
26999,The Lion King II: Simba's Pride,,1998,120131.0,9732.0
27002,From the Earth to the Moon,,1998,120570.0,30983.0
27003,Beowulf,,1999,120604.0,5470.0
27006,RKO 281,,1999,120801.0,50008.0
27008,From Dusk Till Dawn 2: Texas Blood Money,,1999 ,120860.0,12095.0
27020,Gia,,1998,123865.0,14533.0
27022,Thursday,,1998,124901.0,9812.0
27032,Who Am I?,Wo shi shei ,1998,127357.0,8697.0
27036,Merlin,,1998,130414.0,7096.0
27074,Brave New World,,1998,145600.0,27260.0
27075,Addams Family Reunion,,1998,146402.0,11508.0
27105,Purgatory,,1999,158131.0,23356.0
27124,Bleeder,,1999,161292.0,17985.0
27134,Dark Portals: The Chronicles of Vidocq,Vidocq ,2001,164961.0,9597.0
27140,Candyman 3: Day of the Dead,,1999,165662.0,12485.0
27155,The Batman/Superman Movie,,1998,169590.0,17074.0
27156,Neon Genesis Evangelion: The End of Evangelion,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni ",1997,169858.0,18491.0
27176,Style Wars,,1983,177262.0,29587.0
27178,In July,Im Juli ,2000,177858.0,3716.0
27186,Kirikou and the Sorceress,Kirikou et la sorcière ,1998,181627.0,21348.0
27193,Taxi 2,,2000,183869.0,2332.0
27246,If These Walls Could Talk 2,,2000,206036.0,28031.0
27251,The 10th Kingdom,,2000,207275.0,110147.0
27255,The Wind Will Carry Us,Bad ma ra khahad bord ,1999,209463.0,43423.0
27266,2046,,2004,212712.0,844.0
27306,Bartleby,,2001,230025.0,53048.0
27311,Batman Beyond: Return of the Joker,,2000,233298.0,16234.0
27317,Audition,Ôdishon ,1999,235198.0,11075.0
27320,The Nine Lives of Tomas Katz,,2000,235618.0,16171.0
27328,Monday,,2000,239655.0,36246.0
27329,Paradise Lost 2: Revelations,,2000,239894.0,17208.0
27368,Asterix & Obelix: Mission Cleopatra,Astérix & Obélix: Mission Cléopâtre ,2002,250223.0,2899.0
27369,Daria: Is It Fall Yet?,,2000,250440.0,44756.0
27370,Late Night Shopping,,2001,250491.0,18088.0
27373,61*,,2001,250934.0,20536.0
27397,Joint Security Area,Gongdong gyeongbi guyeok JSA ,2000,260991.0,2440.0
27408,Ripley's Game,,2002,265651.0,10955.0
27416,Jalla! Jalla!,,2000,269389.0,10978.0
27420,Teknolust,,2002,270688.0,81540.0
27426,The Accidental Spy,Dak miu mai shing ,2001,271946.0,11847.0
27434,Darkness,,2002,273517.0,11056.0
27441,Blood: The Last Vampire,,2000,275230.0,919.0
27450,Blueberry,,2004,276830.0,10046.0
27473,American Psycho II: All American Girl,,2002,283877.0,10726.0
27478,Ali G Indahouse,,2002,284837.0,9298.0
27480,Dead or Alive 2: Tôbôsha,,2000,285005.0,13899.0
27482,Cube 2: Hypercube,,2002,285492.0,437.0
27491,Pulse,Kairo ,2001,286751.0,27324.0
27513,Dog Days,Hundstage ,2001,290661.0,9025.0
27523,My Sassy Girl,Yeopgijeogin geunyeo ,2001,293715.0,11178.0
27537,Nothing,,2003,298482.0,10981.0
27539,Undertaking Betty,Plots with a View ,2002,298504.0,10918.0
27549,Dead or Alive: Final,,2002,301167.0,36222.0
27555,Fubar,,2002,302585.0,13984.0
27563,The Happiness of the Katakuris,Katakuri-ke no kôfuku ,2001,304262.0,16184.0
27584,Dead End,,2003,308152.0,11427.0
27592,Sympathy for Mr. Vengeance,Boksuneun naui geot ,2002,310775.0,4689.0
27595,Jesus Christ Vampire Hunter,,2001,311361.0,16209.0
27604,Suicide Club,Jisatsu saakuru ,2001,312843.0,12720.0
27611,Battlestar Galactica,,2003,314979.0,206216.0
27618,A Sound of Thunder,,2005,318081.0,10077.0
27619,The Lion King 1½,,2004,318403.0,11430.0
27627,Oasis,,2002,320193.0,26955.0
27644,Remember Me,Ricordati di me ,2003,323807.0,38970.0
27660,The Animatrix,,2003,328832.0,55931.0
27664,The Brown Bunny,,2003,330099.0,12703.0
27667,Ju-on: The Curse,,2000,330500.0,32250.0
27674,11:14,,2003,331811.0,9282.0
27683,Tremors 4: The Legend Begins,,2004,334541.0,10891.0
27685,Bring It On Again,,2004,334965.0,12540.0
27689,Crimson Rivers 2: Angels of the Apocalypse,"Rivières pourpres II - Les anges de l'apocalypse, Les ",2004,337103.0,60672.0
27692,And Starring Pancho Villa as Himself,,2003,337824.0,24241.0
27695,Nicotina,,2003,337930.0,11556.0
27704,Battle Royale 2: Requiem,Batoru rowaiaru II: Chinkonka ,2003,338763.0,3177.0
27705,In Hell,,2003,339135.0,19277.0
27706,Lemony Snicket's A Series of Unfortunate Events,,2004,339291.0,11774.0
27708,Helen of Troy,,2003,340477.0,19341.0
27716,The Green Butchers,"Grønne slagtere, De ",2003,342492.0,4972.0
27721,A Very Long Engagement,Un long dimanche de fiançailles ,2004,344510.0,2841.0
27722,Last Life in the Universe,Ruang rak noi nid mahasan ,2003,345549.0,11606.0
27728,Ghost in the Shell 2: Innocence,a.k.a. Innocence ,Inosensu ,347246.0,12140.0
27731,The Cat Returns,Neko no ongaeshi ,2002,347618.0,15370.0
27741,The Twilight Samurai,Tasogare Seibei ,2002,351817.0,12496.0
27744,Facing Windows,"Finestra di fronte, La ",2003,352343.0,29987.0
27746,Ginger Snaps: Unleashed,,2004,353489.0,10361.0
27751,'Salem's Lot,,2004,355987.0,36763.0
27762,Comic Book: The Movie,,2004,361462.0,25757.0
27768,Intimate Strangers,Confidences trop intimes ,2004,363532.0,21200.0
27769,Down to the Bone,,2004,363579.0,40876.0
27772,Ju-on: The Grudge,,2002,364385.0,11838.0
27773,Old Boy,,2003,364569.0,670.0
27776,Red Lights,Feux rouges ,2004,365190.0,25500.0
27778,Ginger Snaps Back: The Beginning,,2004,365265.0,12583.0
27784,One Missed Call,Chakushin ari ,2003,366292.0,9694.0
27788,The Jacket,,2005,366627.0,9667.0
27790,Millions,,2004,366777.0,13373.0
27793,Starship Troopers 2: Hero of the Federation,,2004,367093.0,10304.0
27801,Ong-Bak: The Thai Warrior,Ong Bak ,2003,368909.0,9316.0
27802,Infernal Affairs 2,Mou gaan dou II ,2003,369060.0,11647.0
27803,The Sea Inside,Mar adentro ,2004,369702.0,1913.0
27808,Spanglish,,2004,371246.0,2539.0
27815,The Chorus,"Choristes, Les ",2004,372824.0,5528.0
27816,Saints and Soldiers,,2003,373283.0,10105.0
27820,The Story of the Weeping Camel,"Geschichte vom weinenden Kamel, Die ",2003,373861.0,1114.0
27821,The Interpreter,,2005,373926.0,179.0
27822,Open Water,,2003,374102.0,83.0
27826,Touch of Pink,,2004,374277.0,55177.0
27829,Slasher,,2004,375073.0,26766.0
27830,Stroke of Genius Bobby Jones,,2004,375104.0,24747.0
27831,Layer Cake,,2004,375912.0,4836.0
27834,The Return,Vozvrashcheniye ,2003,376968.0,11190.0
27837,Flight of the Phoenix,,2004,377062.0,11866.0
27838,Mean Creek,,2004,377091.0,12281.0
27839,The Ring Two,,2005,377109.0,10320.0
27846,The Corporation,,2003,379225.0,11420.0
27850,The Yes Men,,2003,379593.0,3396.0
27865,Azumi,,2003,384819.0,5889.0
27866,In My Father's Den,,2004,385017.0,1126.0
27869,Tae Guk Gi: The Brotherhood of War,Taegukgi hwinalrimyeo ,2004,386064.0,11658.0
27873,Metallica: Some Kind of Monster,,2004,387412.0,11401.0
27878,Born into Brothels,,2004,388789.0,1392.0
27879,DiG!,,2004,388888.0,1843.0
27882,Riding Giants,,2004,389326.0,291.0
27899,What the #$*! Do We Know!?,a.k.a. What the Bleep Do We Know!? ,2004,399877.0,8357.0
27904,A Scanner Darkly,,2006,405296.0,3509.0
27905,Casshern,,2004,405821.0,11662.0
27912,Outfoxed: Rupert Murdoch's War on Journalism,,2004,418038.0,13372.0
30707,Million Dollar Baby,,2004,405159.0,70.0
30745,Gozu,Gokudô kyôfu dai-gekijô: Gozu ,2003,361668.0,12487.0
30749,Hotel Rwanda,,2004,395169.0,205.0
30793,Charlie and the Chocolate Factory,,2005,367594.0,118.0
30803,3-Iron,Bin-jip ,2004,423866.0,1280.0
30810,The Life Aquatic with Steve Zissou,,2004,362270.0,421.0
30812,The Aviator,,2004,338751.0,2567.0
30816,The Phantom of the Opera,,2004,293508.0,9833.0
30818,Beyond the Sea,,2004,363473.0,6478.0
30820,The Woodsman,,2004,361127.0,9692.0
30822,In Good Company,,2004,385267.0,1901.0
30825,Meet the Fockers,,2004,290002.0,693.0
30846,The Assassination of Richard Nixon,,2004,364961.0,842.0
30848,A Love Song for Bobby Long,,2004,369672.0,9953.0
30850,The Merchant of Venice,,2004,379889.0,11162.0
30883,Fat Albert,,2004,396592.0,15045.0
30890,The Keys to the House,"Chiavi di casa, Le ",2004,345032.0,42420.0
30892,In the Realms of the Unreal,,2004,390123.0,1853.0
30894,White Noise,,2005,375210.0,11804.0
30898,The Upside of Anger,,2005,365885.0,11354.0
30994,Little Miss Marker,,1980,81063.0,47876.0
31000,Sweet Liberty,,1986,92035.0,66600.0
31030,I Remember Mama,,1948,40458.0,43442.0
31038,Smooth Talk,,1985,90037.0,33766.0
31049,Out Cold,,1989,98042.0,120328.0
31083,Man Trouble,,1992,104804.0,39472.0
31086,Battles Without Honor & Humanity,Jingi naki tatakai ,1973,70246.0,34326.0
31101,Stander,,2003,326208.0,18927.0
31114,Imaginary Heroes,,2004,373024.0,25350.0
31116,Sergeant York,,1941,34167.0,16442.0
31123,Ruby & Quentin,Tais-toi! ,2003,310203.0,7229.0
31150,Wizards,,1977,76929.0,16220.0
31162,The Life and Death of Peter Sellers,,2004,352520.0,10609.0
31184,Appleseed,Appurushîdo ,2004,401233.0,11633.0
31193,The Many Adventures of Winnie the Pooh,,1977,76363.0,13716.0
31221,Elektra,,2005,357277.0,9947.0
31223,Racing Stripes,,2005,376105.0,6439.0
31225,Coach Carter,,2005,393162.0,7214.0
31260,Boys Town,,1938,29942.0,42390.0
31297,Gold Diggers of 1935,,1935,26421.0,43892.0
31309,Rocco and His Brothers,Rocco e i suoi fratelli ,1960,54248.0,8422.0
31364,Memories of Murder,Salinui chueok ,2003,353969.0,11423.0
31367,The Chase,,1994,109402.0,10694.0
31410,Downfall,"Untergang, Der ",2004,363163.0,613.0
31420,Assault on Precinct 13,,2005,398712.0,8978.0
31422,Are We There Yet?,,2005,368578.0,11637.0
31424,Alone in the Dark,,2005,369226.0,12142.0
31427,Hide and Seek,,2005,382077.0,11096.0
31431,Boogeyman,,2005,357507.0,8968.0
31433,The Wedding Date,,2005,372532.0,6961.0
31435,Rory O'Shea Was Here,Inside I'm Dancing ,2004,417791.0,31165.0
31437,Nobody Knows,Dare mo shiranai ,2004,408664.0,2517.0
31445,Employee of the Month,,2004,362590.0,11413.0
31522,The Marriage of Maria Braun,"Ehe der Maria Braun, Die ",1979,79095.0,661.0
31545,Le Trou,"Hole, The ","Night Watch, The ",54407.0,29259.0
31553,Double Dragon,,1994,106761.0,2436.0
31590,Hands Off the Loot,Touchez pas au grisbi ,1954,46451.0,27430.0
31610,Purple Butterfly,Zi hudie ,2003,363290.0,34561.0
31617,El Cid,,1961,54847.0,16638.0
31658,Howl's Moving Castle,Hauru no ugoku shiro ,2004,347149.0,4935.0
31660,Steamboy,Suchîmubôi ,2004,348121.0,8953.0
31664,Gorgeous,Boh lee chun ,1999,184526.0,10951.0
31685,Hitch,,2005,386588.0,8488.0
31692,Uncle Nino,,2003,327210.0,32588.0
31694,Bride & Prejudice,,2004,361411.0,57825.0
31696,Constantine,,2005,360486.0,561.0
31698,Son of the Mask,,2005,362165.0,10214.0
31700,Because of Winn-Dixie,,2005,317132.0,17880.0
31702,Turtles Can Fly,Lakposhtha hâm parvaz mikonand ,2004,424227.0,8340.0
31737,Bunny Lake Is Missing,,1965,58997.0,1942.0
31804,Night Watch,Nochnoy dozor ,2004,403358.0,3040.0
31851,Sons of the Desert,,1933,24601.0,43128.0
31867,Man of the House,,2005,331933.0,13498.0
31878,Kung Fu Hustle,Gong fu ,2004,373074.0,9470.0
31903,Zelary,,2003,288330.0,19765.0
31909,Dr. Giggles,,1992,104139.0,37527.0
31921,The Seven-Per-Cent Solution,,1976,75194.0,29578.0
31923,The Three Musketeers,,1973,72281.0,2926.0
31925,Royal Flash,,1975,73639.0,54302.0
31952,Control,Kontroll ,2003,373981.0,5204.0
31973,Germany Year Zero,Germania anno zero ,Deutschland im Jahre Null ,39417.0,8016.0
32009,Tyler Perry's Diary of a Mad Black Woman,,2005,422093.0,16186.0
32011,Cursed,,2005,257516.0,10012.0
32017,The Pacifier,,2005,395699.0,10022.0
32019,Be Cool,,2005,377471.0,4551.0
32022,Gunner Palace,,2004,424129.0,30856.0
32029,Hostage,,2005,340163.0,2026.0
32031,Robots,,2005,358082.0,9928.0
32058,Class Action,,1991,101590.0,15771.0
32060,The Cat and the Canary,,1927,17739.0,76804.0
32116,God! You Devil Oh,,1984,87835.0,38148.0
32139,The Agony and the Ecstasy,,1965,58886.0,36815.0
32160,Twentieth Century,,1934,25919.0,31835.0
32179,Elevator to the Gallows,a.k.a. Frantic ,Ascenseur pour l'échafaud ,51378.0,1093.0
32213,Cube Zero,,2004,377713.0,438.0
32234,Julia,,1977,76245.0,42222.0
32243,Stealing Rembrandt,Rembrandt ,2003,345853.0,11196.0
32289,Ice Princess,,2005,396652.0,13374.0
32291,Melinda and Melinda,,2004,378947.0,9688.0
32294,Milk and Honey,,2003,347540.0,228890.0
32296,Miss Congeniality 2: Armed and Fabulous,,2005,385307.0,10040.0
32298,Guess Who,,2005,372237.0,11638.0
32300,D.E.B.S.,,2004,367631.0,540.0
32302,A League of Ordinary Gentlemen,,2004,430289.0,77120.0
32314,Incident at Loch Ness,,2004,374639.0,48463.0
32371,Call Northside 777,,1948,40202.0,26038.0
32387,The Sword of Doom,Dai-bosatsu tôge ,1966,60277.0,19884.0
32392,800 Bullets,800 Balas ,2002,292886.0,37748.0
32440,If Looks Could Kill,,1991,102095.0,22434.0
32442,Greedy,,1994,109936.0,12778.0
32456,Pom Poko,"a.k.a. Raccoon War, The ",Heisei tanuki gassen pompoko ,110008.0,15283.0
32460,Knockin' on Heaven's Door,,1997,119472.0,158.0
32469,We're No Angels,,1955,48801.0,5996.0
32511,A Touch of Zen,Xia nu ,1971,64451.0,44154.0
32515,Walker,,1987,96409.0,28448.0
32554,Memories,Memorîzu ,1995,113799.0,42994.0
32582,The Wild Parrots of Telegraph Hill,,2003,424565.0,17592.0
32584,The Ballad of Jack and Rose,,2005,357110.0,17113.0
32587,Sin City,,2005,401792.0,187.0
32589,Beauty Shop,,2005,388500.0,14177.0
32596,Sahara,,2005,318649.0,7364.0
32598,Fever Pitch,,2005,332047.0,11431.0
32600,Eros,,2004,377059.0,
32620,Not on the Lips,Pas sur la bouche ,2003,356999.0,51945.0
32632,Electra Glide in Blue,,1973,70022.0,26332.0
32649,A Special Day,"Giornata particolare, Una ",1977,76085.0,42229.0
32657,The Man Who Planted Trees,"Homme qui plantait des arbres, L' ",1987,93488.0,49565.0
32659,Tanguy,,2001,274155.0,2029.0
32666,National Lampoon's Lady Killers,National Lampoon's Gold Diggers ,2003,376717.0,44181.0
32728,The Little Girl Who Lives Down the Lane,,1976,74806.0,19971.0
32743,Ringu 0: Bâsudei,,2000,235712.0,9674.0
32770,Brothers,Brødre ,2004,386342.0,3875.0
32799,Maidens in Uniform,Mädchen in Uniform ,1931,22183.0,9653.0
32862,With Six You Get Eggroll,,1968,63821.0,39225.0
32875,Holiday,Jour de fête ,1949,40497.0,4595.0
32892,Ivan's Childhood,a.k.a. My Name is Ivan ,Ivanovo detstvo ,56111.0,31442.0
32898,A Trip to the Moon,"Voyage dans la lune, Le ",1902,417.0,775.0
32906,The Ascent,Voskhozhdeniye ,1977,75404.0,50183.0
32914,Carrie,,2002,319970.0,7342.0
32917,Boccaccio '70,,1962,55805.0,45267.0
33004,The Hitchhiker's Guide to the Galaxy,,2005,371724.0,7453.0
33085,The Amityville Horror,,2005,384806.0,10065.0
33090,Mutant Aliens,,2001,277909.0,30863.0
33124,Before the Fall,NaPolA - Elite für den Führer ,2004,384369.0,9393.0
33126,The Frisco Kid,,1979,79180.0,16972.0
33132,State Property 2,,2005,403537.0,13409.0
33138,Palindromes,,2004,362004.0,13073.0
33145,A Lot Like Love,,2005,391304.0,8976.0
33148,King's Ransom,,2005,388183.0,27360.0
33154,Enron: The Smartest Guys in the Room,,2005,413845.0,13020.0
33158,xXx: State of the Union,,2005,329774.0,11679.0
33162,Kingdom of Heaven,,2005,320661.0,1495.0
33164,House of Wax,,2005,397065.0,10066.0
33166,Crash,,2004,375679.0,1640.0
33171,Mysterious Skin,,2004,370986.0,11171.0
33188,Mischief,,1985,89601.0,14750.0
33201,Between Your Legs,Entre las piernas ,1999,177747.0,53116.0
33237,San Francisco,,1936,28216.0,43881.0
33294,Vampire Hunter D,,1985,90248.0,9463.0
33310,A Common Thread,a.k.a. Sequins ,Brodeuses ,387892.0,26810.0
33312,The Cocoanuts,,1929,19777.0,20625.0
33421,Dear Wendy,,2005,342272.0,10913.0
33435,Los Angeles Plays Itself,,2003,379357.0,38643.0
33437,Unleashed,Danny the Dog ,2005,342258.0,10027.0
33493,Star Wars: Episode III - Revenge of the Sith,,2005,121766.0,1895.0
33495,Kicking & Screaming,,2005,384642.0,9981.0
33499,Monster-in-Law,,2005,369735.0,4379.0
33558,The Snow Walker,,2003,337721.0,14694.0
33564,Divorce - Italian Style,Divorzio all'italiana ,1961,55913.0,20271.0
33615,Madagascar,,2005,351283.0,953.0
33629,Airborne,,1993,106233.0,13064.0
33639,Mad Hot Ballroom,,2005,438205.0,14358.0
33644,Dominion: Prequel to the Exorcist,,2005,449086.0,12700.0
33646,The Longest Yard,,2005,398165.0,9291.0
33649,Saving Face,,2004,384504.0,19316.0
33660,Cinderella Man,,2005,352248.0,921.0
33669,The Sisterhood of the Traveling Pants,,2005,403508.0,9779.0
33672,Lords of Dogtown,,2005,355702.0,9787.0
33677,Rock School,,2005,436727.0,23825.0
33679,Mr. & Mrs. Smith,,2005,356910.0,787.0
33681,The Adventures of Sharkboy and Lavagirl 3-D,,2005,424774.0,14199.0
33683,High Tension,Haute tension ,Switchblade Romance ,338095.0,10226.0
33725,It's All Gone Pete Tong,,2004,388139.0,12109.0
33779,Eddie Izzard: Dress to Kill,,1999,184424.0,13589.0
33781,Quo Vadis,,1951,43949.0,11620.0
33794,Batman Begins,,2005,372784.0,272.0
33801,Godzilla: Final Wars,Gojira: Fainaru uôzu ,2004,399102.0,15767.0
33815,The Perfect Man,,2005,380623.0,15648.0
33826,Saint Ralph,,2004,384488.0,25248.0
33830,Herbie: Fully Loaded,,2005,400497.0,11451.0
33834,Land of the Dead,,2005,418819.0,11683.0
33836,Bewitched,,2005,374536.0,9722.0
33838,Rize,,2005,436724.0,2287.0
33880,Me and You and Everyone We Know,,2005,415978.0,1382.0
33893,The Perfect Crime,Crimen Ferpecto ,Ferpect Crime ,395125.0,9534.0
33896,3 Extremes,Three... Extremes ,Saam gaang yi ,420251.0,33908.0
33903,The Edukators,Die Fetten Jahre sind vorbei ,2004,408777.0,276.0
33966,Cop and ½,,1993,106613.0,12574.0
