movieId,genresId
3653,15
3654,7
3654,0
3654,6
3654,13
3655,6
3658,10
3658,12
3660,10
3660,12
3660,9
3661,10
3661,12
3661,9
3662,10
3662,12
3662,9
3663,10
3663,12
3663,9
3664,10
3664,12
3664,9
3667,7
3667,3
3667,8
3668,6
3668,5
3669,3
3671,3
3671,17
3672,0
3672,2
3673,0
3673,2
3674,0
3674,2
3674,3
3674,6
3675,3
3675,14
3675,5
3676,6
3676,10
3677,15
3678,6
3679,15
3679,14
3680,15
3681,7
3681,6
3681,9
3681,17
3682,7
3682,8
3682,6
3682,9
3683,8
3683,6
3683,18
3684,6
3684,5
3685,3
3685,6
3685,5
3686,10
3686,12
3686,9
3687,0
3687,1
3687,4
3687,12
3688,3
3689,3
3690,3
3691,3
3692,3
3692,10
3693,3
3693,10
3694,3
3694,10
3695,3
3695,10
3696,3
3696,10
3696,12
3696,9
3697,7
3697,12
3697,9
3698,7
3698,12
3699,0
3699,6
3699,5
3699,12
3700,6
3700,12
3701,8
3701,6
3701,12
3701,9
3702,7
3702,0
3702,12
3703,7
3703,0
3703,12
3703,9
3704,7
3704,0
3704,12
3705,7
3705,3
3705,5
3706,18
3706,10
3706,11
3706,9
3707,6
3707,5
3708,10
3708,9
3709,10
3710,7
3710,3
3710,8
3710,9
3711,6
3712,3
3713,6
3714,6
3715,3
3715,8
3716,7
3716,3
3716,8
3716,6
3717,7
3717,8
3719,3
3719,5
3720,6
3723,6
3724,6
3724,13
3725,1
3725,14
3726,7
3726,9
3727,10
3727,17
3728,8
3728,6
3728,18
3728,9
3729,7
3729,8
3729,6
3729,9
3730,6
3730,11
3731,6
3731,9
3732,10
3733,6
3735,8
3735,6
3736,6
3737,6
3737,17
3738,6
3739,3
3739,5
3740,7
3740,0
3740,3
3740,4
3741,8
3741,6
3741,9
3742,6
3742,13
3743,3
3743,5
3744,7
3744,8
3744,9
3745,7
3745,0
3745,1
3745,2
3745,12
3746,6
3747,6
3751,1
3751,2
3751,3
3752,0
3752,3
3753,7
3753,6
3753,13
3754,0
3754,1
3754,2
3754,3
3754,4
3755,6
3755,9
3756,6
3758,6
3758,12
3758,9
3760,3
3761,7
3761,8
3761,6
3761,9
3763,7
3763,8
3763,9
3764,7
3764,8
3764,9
3765,8
3765,6
3765,5
3766,7
3766,13
3767,7
3767,13
3768,7
3768,13
3769,7
3770,10
3770,12
3770,9
3771,7
3771,0
3771,4
3773,3
3774,3
3774,6
3774,5
3783,8
3783,6
3784,3
3784,4
3785,3
3785,10
3786,3
3787,3
3788,6
3788,11
3789,6
3790,6
3791,6
3792,6
3792,5
3792,17
3793,7
3793,0
3793,12
3794,3
3794,6
3795,6
3797,9
3798,6
3798,10
3798,11
3799,1
3799,2
3801,6
3801,11
3802,7
3802,12
3806,17
3807,0
3807,4
3808,6
3808,13
3809,3
3810,6
3810,9
3811,6
3811,13
3812,3
3813,6
3814,3
3816,6
3819,3
3821,3
3822,6
3822,5
3823,6
3824,6
3824,5
3825,3
3825,6
3825,5
3826,10
3826,12
3826,9
3827,7
3827,0
3827,3
3827,12
3830,3
3830,10
3830,9
3831,3
3832,10
3833,10
3833,12
3834,0
3834,6
3834,5
3835,9
3836,7
3836,3
3836,13
3837,7
3837,4
3837,10
3837,12
3837,9
3838,10
3839,10
3840,10
3841,7
3841,3
3843,10
3844,6
3845,6
3846,3
3847,10
3849,10
3849,11
3849,9
3851,3
3852,3
3855,6
3855,5
3857,9
3858,3
3859,15
3861,3
3862,3
3863,6
3863,10
3863,9
3864,7
3864,0
3864,12
3865,3
3865,15
3868,7
3868,3
3868,8
3868,5
3869,3
3870,6
3871,6
3871,17
3872,6
3873,3
3873,17
3877,7
3877,0
3877,4
3879,7
3879,9
3882,3
3884,3
3888,6
3888,5
3889,7
3889,0
3889,4
3893,3
3893,8
3893,6
3893,5
3893,9
3894,6
3895,8
3895,9
3896,8
3896,9
3897,6
3898,7
3898,3
3899,8
3899,6
3899,9
3900,3
3900,6
3901,3
3901,6
3906,8
3906,9
3908,10
3909,3
3909,5
3910,6
3910,14
3911,3
3912,3
3912,6
3914,6
3915,6
3916,6
3917,10
3918,10
3919,10
3920,6
3920,4
3920,11
3920,5
3922,3
3925,3
3925,6
3926,0
3926,12
3927,0
3927,12
3928,3
3928,10
3929,3
3930,0
3930,10
3930,12
3932,10
3932,12
3933,10
3933,12
3937,12
3937,9
3938,10
3939,10
3940,10
3941,10
3942,10
3943,3
3945,0
3945,1
3945,2
3946,7
3946,6
3946,9
3947,7
3947,8
3947,6
3947,9
3948,3
3949,6
3950,6
3951,6
3952,6
3952,9
3953,3
3953,5
3955,3
3957,7
3957,6
3958,6
3959,7
3959,0
3959,12
3962,3
3962,10
3963,14
3964,1
3964,2
3965,6
3965,18
3966,8
3966,18
3967,6
3968,3
3969,6
3971,3
3971,11
3972,7
3972,3
3973,8
3973,10
3973,11
3973,9
3974,0
3974,2
3977,7
3977,3
3978,6
3978,5
3979,3
3980,6
3981,7
3981,12
3981,9
3983,6
3983,5
3984,7
3984,0
3984,9
3985,6
3985,13
3986,7
3986,12
3986,9
3987,6
3987,5
3988,2
3988,3
3988,4
3989,15
3990,1
3990,2
3990,3
3991,2
3991,3
3992,6
3992,5
3992,13
3993,6
3993,5
3994,6
3994,12
3996,7
3996,6
3996,5
3997,7
3997,0
3997,3
3997,4
3998,6
3999,7
3999,0
4000,0
4000,6
4002,3
4003,3
4005,7
4005,0
4005,9
4006,0
4006,1
4006,2
4006,12
4007,6
4008,6
4008,13
4009,6
4010,3
4011,3
4011,8
4011,9
4012,3
4012,6
4014,6
4014,5
4015,3
4015,12
4016,0
4016,1
4016,2
4016,3
4016,4
4017,6
4018,3
4018,5
4019,6
4020,9
4021,6
4022,6
4023,3
4023,6
4023,5
4024,5
4025,3
4025,8
4027,0
4027,3
4027,8
4029,3
4029,6
4030,10
4031,6
4031,5
4031,17
4032,3
4033,6
4033,9
4033,13
4034,8
4034,6
4034,9
4035,5
4035,17
4036,6
4036,10
4037,8
4037,18
4037,11
4037,9
4039,2
4039,14
4040,3
4041,6
4041,5
4042,7
4042,6
4042,13
4042,17
4043,8
4043,6
4046,6
4047,6
4047,13
4051,10
4051,12
4052,8
4052,6
4052,9
4053,7
4053,3
4054,6
4054,5
4055,6
4056,8
4056,6
4056,11
4056,9
4061,6
4061,5
4062,3
4062,6
4062,5
4063,3
4063,6
4063,5
4064,7
4064,8
4064,9
4065,7
4065,8
4065,6
4066,7
4066,3
4067,6
4067,5
4068,3
4069,3
4069,5
4074,6
4077,6
4077,9
4078,6
4079,3
4079,12
4080,3
4081,3
4082,3
4082,6
4082,5
4083,9
4084,7
4084,3
4084,8
4084,9
4085,7
4085,3
4085,8
4085,6
4086,7
4086,8
4086,11
4086,5
4086,9
4089,3
4090,1
4090,2
4091,3
4091,5
4092,5
4092,12
4093,9
4102,3
4102,15
4103,7
4103,0
4103,6
4103,13
4104,3
4105,4
4105,10
4105,9
4109,6
4109,9
4110,9
4111,6
4111,13
4113,6
4115,3
4116,3
4117,6
4121,7
4121,0
4121,3
4121,12
4123,3
4124,10
4124,9
4125,3
4125,12
4126,6
4127,3
4128,3
4128,10
4128,9
4129,4
4129,5
4130,3
4130,4
4131,3
4131,5
4131,12
4132,3
4132,5
4133,7
4133,0
4133,4
4133,12
4135,0
4135,3
4135,10
4138,3
4138,10
4139,8
4139,6
4141,3
4141,5
4142,7
4142,0
4142,6
4142,9
4143,10
4143,11
4144,6
4144,5
4146,6
4146,11
4146,5
4147,3
4147,6
4147,5
4148,10
4148,9
4149,3
4149,5
4152,6
4153,3
4153,4
4153,5
4154,1
4154,2
4155,6
4155,5
4156,3
4157,3
4157,6
4157,4
4157,5
4158,1
4158,3
4158,4
4159,7
4159,9
4160,6
4160,5
4161,7
4161,3
4164,6
4166,7
4166,6
4167,9
4168,3
4168,5
4171,15
4174,6
4175,3
4175,6
4178,6
4180,7
4180,6
4181,3
4184,3
4184,6
4184,5
4187,6
4189,6
4190,6
4191,3
4191,6
4191,5
4193,14
4194,6
4194,5
4194,13
4195,10
4195,11
4197,3
4198,12
4200,7
4202,6
4203,7
4203,8
4203,6
4204,3
4205,3
4205,6
4205,5
4207,7
4207,0
4207,13
4210,7
4210,8
4210,6
4210,10
4210,9
4211,6
4212,8
4212,11
4214,3
4215,3
4217,15
4218,8
4218,6
4219,3
4220,3
4221,3
4223,6
4223,13
4224,7
4224,9
4225,3
4226,11
4226,9
4228,3
4228,8
4228,5
4229,3
4229,5
4231,3
4231,5
4232,7
4232,0
4232,2
4232,3
4233,3
4234,6
4234,9
4235,6
4235,9
4236,15
4237,15
4238,7
4238,8
4238,11
4238,9
4239,8
4239,6
4240,3
4240,4
4241,1
4241,2
4242,3
4242,8
4242,6
4242,9
4243,8
4243,6
4243,11
4246,3
4246,6
4246,5
4247,0
4247,3
4247,11
4247,5
4248,3
4251,6
4251,9
4252,6
4254,3
4254,6
4255,3
4256,6
4259,6
4259,5
4260,6
4262,7
4262,8
4262,6
4263,6
4265,7
4265,9
4267,3
4268,3
4270,7
4270,0
4270,3
4270,9
4273,6
4275,7
4275,0
4275,4
4275,12
4276,3
4278,15
4280,3
4280,6
4280,5
4282,6
4282,4
4284,3
4285,3
4285,5
4289,3
4289,6
4290,3
4290,6
4290,14
4291,3
4291,8
4292,6
4293,3
4294,2
4294,4
4294,14
4296,6
4296,5
4297,6
4298,8
4298,18
4298,9
4299,7
4299,3
4299,5
4300,6
4304,15
4305,5
4305,9
4306,0
4306,1
4306,2
4306,3
4306,4
4306,5
4307,3
4307,5
4308,6
4308,14
4308,5
4310,7
4310,6
4310,5
4310,13
4312,0
4312,6
4313,6
4316,6
4317,3
4317,5
4321,3
4321,17
4322,6
4323,0
4323,13
4323,17
4325,6
4326,8
4326,6
4326,9
4327,0
4327,17
4329,17
4333,3
4333,8
4334,6
4337,6
4337,5
4337,13
4338,6
4338,13
4339,7
4339,0
4339,6
4339,13
4340,3
4342,6
4342,5
4343,3
4343,12
4344,7
4344,8
4344,6
4345,6
4347,3
4347,6
4349,3
4349,13
4350,3
4350,15
4351,7
4351,8
4351,9
4353,7
4353,13
4354,8
4354,9
4355,7
4355,6
4356,3
4356,14
4356,5
4357,3
4357,6
4357,5
4359,3
4361,3
4361,5
4366,0
4366,1
4366,2
4366,4
4367,7
4367,0
4368,3
4369,7
4369,8
4369,9
4370,0
4370,6
4370,12
4371,8
4371,6
4372,6
4372,5
4373,3
4374,3
4374,5
4378,8
4378,6
4380,6
4380,5
4381,3
4383,8
4383,6
4383,11
4383,9
4384,6
4386,2
4386,3
4387,7
4388,3
4389,6
4390,8
4390,6
4390,9
4392,3
4392,6
4392,4
4392,5
4393,6
4394,3
4394,14
4395,3
4395,8
4396,7
4396,3
4397,7
4397,3
4399,3
4399,6
4402,3
4403,10
4404,6
4404,4
4404,10
4406,8
4406,6
4406,17
4407,6
4407,9
4407,13
4408,6
4409,3
4409,6
4409,11
4409,9
4410,3
4410,8
4410,6
4412,3
4412,10
4412,12
4419,6
4419,5
4420,6
4422,6
4424,6
4426,18
4427,6
4428,3
4428,6
4428,5
4428,17
4429,6
4432,6
4432,18
4433,6
4434,7
4434,3
4434,12
4434,9
4436,11
4436,9
4437,10
4438,7
4438,6
4438,5
4438,9
4439,6
4440,7
4440,9
4441,7
4442,7
4442,3
4442,6
4443,7
4443,12
4443,9
4444,7
4444,8
4445,0
4445,15
4445,16
4446,0
4446,1
4446,4
4446,12
4447,3
4447,5
4448,7
4448,6
4449,6
4450,8
4450,6
4450,9
4451,3
4451,6
4451,5
4452,3
4453,15
4453,16
4454,1
4454,6
4454,12
4454,16
4458,15
4458,16
4459,15
4459,16
4462,3
4462,4
4463,6
4463,13
4464,3
4464,6
4464,5
4465,6
4466,7
4466,8
4466,6
4467,0
4467,3
4467,4
4470,6
4471,3
4471,5
4473,6
4473,13
4474,3
4474,6
4474,14
4475,6
4475,13
4476,3
4477,0
4477,2
4477,3
4478,3
4478,6
4480,10
4480,12
4482,6
4483,3
4484,6
4487,6
4487,5
4488,7
4488,8
4488,6
4489,3
4489,5
4490,3
4492,3
4492,12
4495,3
4495,5
4496,18
4496,11
4496,9
4497,7
4497,3
4497,10
4497,12
4498,7
4498,8
4498,9
4499,3
4500,3
4500,6
4502,2
4502,3
4504,3
4505,6
4505,5
4506,8
4506,11
4506,9
4508,6
4509,3
4511,3
4516,3
4517,10
4517,11
4517,9
4518,3
4518,10
4519,0
4519,1
4519,2
4519,4
4520,3
4521,6
4522,11
4522,5
4522,9
4523,3
4523,6
4523,4
4524,3
4526,3
4526,5
4526,12
4527,3
4527,5
4529,3
4529,6
4531,7
4533,3
4533,10
4533,12
4534,0
4534,6
4534,17
4535,6
4535,5
4535,17
4537,6
4541,10
4544,3
4544,12
4545,3
4545,12
4546,6
4546,9
4552,7
4552,10
4552,12
4552,9
4553,7
4553,12
4553,9
4557,6
4558,3
4562,3
4562,11
4563,3
4564,6
4564,4
4564,5
4565,7
4565,0
4568,7
4571,0
4571,3
4571,12
4572,7
4572,8
4572,6
4573,3
4573,6
4574,7
4574,9
4577,6
4577,13
4578,3
4578,5
4580,7
4580,12
4581,6
4583,7
4583,3
4584,3
4584,6
4584,5
4585,3
4587,3
4587,14
4587,12
4589,6
4589,14
4589,11
4591,0
4591,3
4591,4
4593,3
4594,7
4594,13
4595,6
4597,7
4597,6
4597,11
4599,6
4600,3
4600,6
4602,3
4602,8
4602,5
4603,3
4603,5
4605,3
4605,4
4608,8
4608,6
4610,3
4610,8
4610,11
4610,9
4611,8
4611,6
4612,6
4613,7
4613,3
4613,8
4614,7
4615,6
4616,6
4617,3
4619,3
4621,3
4621,5
4622,3
4623,3
4624,1
4624,3
4624,14
4625,6
4625,12
4625,9
4626,6
4626,5
4626,12
4628,3
4628,6
4629,7
4629,8
4629,9
4630,7
4632,7
4632,9
4634,0
4634,3
4635,7
4635,3
4635,6
4636,7
4638,7
4638,0
4638,12
4638,9
4639,3
4639,5
4640,7
4640,8
4640,9
4641,3
4641,6
4642,3
4642,6
4642,14
4643,7
4643,0
4643,6
4643,12
4644,3
4644,6
4644,5
4645,8
4645,10
4645,9
4646,3
4646,6
4649,3
4653,0
4653,3
4654,7
4654,6
4658,6
4658,10
4658,11
4658,9
4660,3
4661,8
4661,6
4661,9
4662,3
4662,8
4663,3
4666,3
4670,10
4670,9
4671,6
4672,3
4672,5
4673,7
4673,3
4673,8
4673,9
4675,7
4675,3
4676,3
4677,3
4677,8
4678,3
4679,3
4681,3
4681,6
4683,0
4683,2
4683,3
4683,6
4686,0
4686,3
4687,3
4688,0
4688,6
4689,11
4689,9
4690,8
4690,14
4695,8
4695,6
4697,3
4697,10
4699,6
4699,5
4699,9
4700,2
4700,3
4700,5
4701,7
4701,3
4703,6
4704,0
4704,3
4705,3
4708,6
4708,14
4709,3
4709,14
4709,17
4710,6
4710,17
4711,15
4713,6
4713,12
4714,3
4715,10
4717,7
4717,3
4718,3
4719,7
4719,1
4719,3
4719,8
4719,6
4719,5
4719,9
4720,6
4720,10
4720,11
4720,9
4721,7
4721,3
4721,17
4722,3
4723,6
4725,10
4725,9
4727,6
4727,5
4727,13
4728,3
4732,3
4733,3
4734,0
4734,3
4735,10
4735,12
4735,9
4736,3
4736,6
4736,5
4738,5
4738,12
4740,3
4740,5
4741,3
4741,6
4741,5
4743,3
4743,5
4744,10
4745,6
4748,7
4748,2
4748,3
4749,7
4749,2
4749,3
4750,7
4750,2
4754,6
4754,10
4754,11
4754,9
4756,7
4756,0
4756,6
4756,5
4757,3
4757,6
4757,14
4759,3
4759,6
4765,6
4766,8
4766,6
4766,5
4769,15
4770,9
4771,6
4772,6
4773,3
4774,3
4774,8
4775,6
4775,14
4775,5
4776,8
4776,6
4776,9
4777,3
4777,14
4777,12
4780,6
4782,3
4782,5
4783,15
4784,6
4785,6
4785,17
4786,10
4786,9
4787,6
4788,6
4788,5
4789,3
4789,4
4789,10
4789,14
4789,9
4792,10
4794,8
4794,10
4794,11
4795,0
4795,3
4795,5
4795,13
4796,3
4796,5
4798,3
4798,5
4799,7
4799,0
4799,3
4799,8
4800,7
4800,0
4800,6
4800,5
4800,9
4801,6
4802,7
4802,3
4802,5
4802,13
4803,6
4803,9
4804,3
4804,6
4808,11
4808,9
4809,6
4810,6
4811,6
4811,14
4812,0
4812,12
4813,12
4814,9
4815,6
4816,3
4818,7
4818,0
4818,3
4818,6
4821,0
4821,9
4822,2
4822,3
4823,3
4823,5
4825,3
4825,6
4826,7
4826,0
4826,6
4826,13
4827,10
4828,3
4828,5
4830,8
4830,6
4831,3
4831,14
4833,10
4833,11
4833,9
4835,6
4836,6
4836,5
4840,6
4840,5
4844,3
4844,8
4844,5
4845,3
4845,8
4846,7
4846,3
4847,6
4848,8
4848,6
4848,18
4848,11
4848,9
4849,3
4849,6
4850,7
4850,1
4850,12
4852,10
4855,7
4855,8
4855,9
4857,6
4857,14
4860,3
4862,6
4863,3
4863,8
4864,15
4864,16
4865,8
4865,10
4865,11
4865,9
4866,7
4867,3
4867,6
4871,6
4873,1
4873,6
4873,4
4874,6
4874,4
4874,11
4874,12
4876,10
4876,9
4877,3
4877,5
4878,6
4878,11
4878,12
4878,9
4879,7
4879,3
4879,8
4879,6
4880,6
4881,8
4881,6
4883,6
4885,9
4886,0
4886,1
4886,2
4886,3
4886,4
4887,7
4887,12
4887,9
4888,6
4889,8
4889,6
4890,3
4890,4
4890,5
4893,10
4893,9
4896,0
4896,2
4896,4
4898,3
4898,8
4898,11
4898,9
4899,0
4899,3
4899,4
4900,3
4901,7
4901,8
4901,6
4901,9
4902,6
4902,4
4902,10
4902,9
4902,13
4903,6
4909,3
4909,12
4911,0
4911,3
4911,4
4912,6
4912,14
4912,5
4914,8
4914,6
4914,5
4915,7
4915,0
4915,4
4916,6
4916,13
4917,6
4919,8
4919,6
4919,5
4919,9
4920,6
4920,5
4921,6
4921,5
4925,3
4926,3
4926,6
4926,14
4927,4
4927,11
4927,9
4928,6
4929,3
4932,11
4932,9
4936,6
4936,14
4939,7
4939,12
4941,7
4941,0
4941,12
4942,12
4945,8
4946,7
4946,8
4946,9
4947,7
4951,0
4951,6
4951,9
4952,3
4952,12
4953,0
4953,12
4954,3
4954,8
4956,7
4956,0
4956,3
4956,6
4956,5
4956,9
4957,8
4957,9
4958,7
4958,6
4958,13
4959,6
4961,15
4962,0
4962,17
4963,8
4963,9
4964,0
4964,6
4964,5
4965,7
4965,6
4965,9
4966,12
4966,9
4967,6
4967,13
4969,8
4969,11
4970,6
4971,3
4971,6
4973,3
4973,5
4974,3
4975,11
4975,5
4975,12
4975,9
4976,6
4977,6
4978,6
4978,11
4978,9
4979,3
4979,6
4980,0
4980,3
4980,4
4980,12
4981,3
4985,7
4985,0
4985,4
4987,7
4987,0
4987,12
4988,0
4989,3
4990,0
4990,1
4990,2
4990,3
4991,3
4991,6
4991,5
4992,3
4992,5
4993,0
4993,4
4994,3
4994,6
4994,5
4995,6
4995,5
4998,0
4998,8
4998,6
4998,9
5004,3
5007,0
5007,3
5007,9
5008,6
5008,11
5008,9
5009,6
5010,7
5010,6
5010,13
5011,6
5011,5
5012,6
5012,14
5012,5
5013,3
5013,6
5013,11
5014,6
5015,6
5015,5
5016,6
5021,3
5021,8
5021,11
5021,9
5023,6
5025,3
5026,7
5026,11
5026,9
5027,7
5027,3
5027,8
5027,6
5027,9
5028,6
5033,6
5033,9
5034,6
5034,5
5039,7
5039,0
5039,4
5040,7
5040,0
5040,4
5041,1
5041,4
5046,7
5046,6
5046,12
5046,9
5047,7
5047,3
5048,0
5048,2
5048,3
5049,7
5049,3
5049,8
5049,6
5051,3
5051,6
5051,5
5053,3
5054,12
5054,9
5055,7
5055,6
5059,15
5060,3
5060,6
5060,13
5062,11
5062,12
5062,9
5063,17
5064,7
5064,0
5064,6
5064,9
5065,6
5065,4
5065,10
5065,11
5065,9
5066,6
5066,5
5068,6
5069,7
5069,0
5069,1
5069,6
5069,4
5071,6
5071,5
5072,1
5072,12
5073,6
5074,3
5074,6
5075,3
5076,0
5076,2
5076,3
5076,6
5077,3
5077,5
5080,3
5081,6
5081,5
5083,3
5083,6
5088,3
5088,8
5088,6
5092,2
5092,3
5093,7
5093,9
5094,7
5094,12
5095,3
5095,8
5096,3
5099,2
5099,6
5102,3
5102,4
5103,2
5103,3
5103,6
5105,6
5105,10
5105,9
5106,3
5106,14
5106,5
5107,6
5107,13
5108,8
5108,6
5108,9
5109,0
5109,1
5109,2
5110,3
5110,8
5110,11
5111,6
5111,9
5112,6
5113,3
5113,8
5114,6
5116,3
5120,3
5120,11
5120,9
5121,3
5121,6
5127,6
5127,4
5127,11
5127,5
5127,9
5128,4
5128,10
5131,3
5131,6
5134,3
5134,6
5135,3
5135,5
5136,6
5136,10
5137,15
5139,3
5146,1
5146,4
5146,10
5146,12
5147,6
5151,3
5151,5
5152,7
5152,6
5152,13
5155,7
5156,7
5159,1
5159,2
5159,3
5159,14
5165,10
5168,3
5168,14
5168,5
5170,7
5170,3
5170,8
5171,7
5171,0
5171,12
5177,6
5177,5
5178,8
5178,6
5181,7
5181,12
5181,9
5187,3
5189,10
5189,12
5197,6
5198,6
5198,9
5202,6
5205,3
5205,10
5209,7
5209,0
5209,9
5212,7
5213,3
5214,3
5214,4
5218,0
5218,1
5218,2
5218,3
5219,7
5219,10
5219,12
5219,9
5220,7
5220,3
5221,6
5222,3
5222,5
5224,15
5225,6
5225,5
5226,6
5226,5
5231,3
5237,6
5238,6
5239,15
5239,6
5240,7
5240,6
5241,3
5241,5
5244,7
5244,0
5246,7
5246,3
5247,7
5247,3
5248,7
5248,3
5250,3
5254,7
5254,10
5254,9
5255,3
5256,6
5258,6
5264,7
5264,0
5264,12
5264,9
5265,3
5265,8
5265,6
5266,9
5267,6
5268,6
5268,4
5268,5
5269,6
5272,6
5275,6
5278,3
5278,5
5279,3
5279,5
5282,9
5283,3
5284,3
5284,5
5285,3
5285,8
5288,15
5288,13
5291,8
5291,6
5291,11
5292,3
5293,6
5293,9
5294,8
5294,6
5294,9
5296,3
5296,5
5297,6
5297,9
5298,3
5298,5
5299,3
5299,5
5300,7
5300,0
5300,6
5300,9
5300,17
5303,3
5303,5
5304,6
5304,13
5307,3
5308,3
5309,3
5309,5
5311,2
5311,10
5311,11
5311,9
5312,8
5312,9
5313,7
5313,0
5313,4
5313,9
5316,5
5316,9
5319,8
5319,9
5321,3
5322,6
5323,10
5323,12
5323,9
5324,3
5324,5
5325,15
5328,6
5328,5
5329,8
5329,6
5329,9
5333,8
5333,6
5334,3
5334,8
5337,3
5338,6
5339,3
5339,6
5341,6
5345,6
5346,6
5346,5
5347,6
5348,3
5348,6
5349,7
5349,0
5349,12
5349,9
5353,3
5353,6
5356,10
5356,12
5357,0
5358,0
5361,0
5363,3
5364,6
5364,9
5365,6
5365,5
5372,14
5372,17
5373,6
5373,5
5373,13
5375,3
5375,14
5375,17
5377,3
5377,6
5377,5
5378,7
5378,0
5378,12
5378,16
5379,6
5380,3
5380,6
5380,5
5382,3
5384,8
5384,6
5385,15
5387,6
5387,9
5388,7
5388,8
5388,6
5388,11
5388,9
5389,0
5389,1
5389,2
5389,17
5390,6
5391,6
5397,3
5397,12
5398,6
5400,6
5400,9
5401,3
5404,6
5404,5
5409,7
5410,6
5410,12
5414,7
5414,3
5414,8
5415,3
5415,6
5416,3
5416,6
5416,9
5417,6
5417,4
5418,7
5418,11
5418,9
5419,0
5419,2
5419,3
5419,4
5419,11
5420,7
5420,6
5420,13
5421,6
5422,3
5423,7
5423,8
5423,9
5424,8
5424,6
5424,5
5424,9
5425,6
5425,13
5427,3
5428,3
5433,0
5433,6
5433,10
5433,11
5433,9
5434,6
5434,18
5434,9
5435,17
5437,3
5437,12
5437,9
5438,7
5438,3
5440,17
5442,7
5442,3
5442,8
5443,3
5444,0
5444,1
5444,2
5444,12
5445,7
5445,8
5445,11
5445,12
5445,9
5446,0
5446,6
5447,6
5448,0
5448,1
5448,2
5448,3
5449,3
5449,5
5450,3
5450,6
5450,5
5451,3
5451,6
5451,5
5452,2
5452,3
5452,5
5454,3
5454,5
5455,3
5455,6
5456,3
5456,17
5458,2
5458,3
5458,4
5459,7
5459,3
5459,12
5460,7
5460,1
5460,2
5460,3
5461,3
5461,6
5462,0
5462,3
5463,7
5463,0
5463,4
5464,8
5464,6
5465,8
5465,6
5465,9
5466,3
5466,6
5466,5
5468,12
5470,3
5470,5
5471,6
5471,5
5472,2
5472,6
5472,14
5475,6
5475,11
5475,9
5476,10
5476,9
5477,6
5477,5
5478,7
5478,3
5478,10
5478,12
5479,7
5479,0
5479,6
5479,9
5480,2
5480,3
5481,3
5483,15
5485,3
5485,6
5485,5
5486,3
5489,10
5490,7
5490,3
5493,7
5493,0
5493,3
5497,0
5497,3
5497,12
5498,6
5499,0
5499,6
5499,5
5500,3
5501,3
5501,11
5502,10
5502,12
5502,9
5503,3
5503,6
5503,5
5504,0
5504,2
5505,3
5505,6
5506,8
5506,6
5506,11
5506,9
5507,7
5507,8
5507,9
5508,3
5508,6
5508,14
5512,3
5513,3
5513,15
5515,6
5521,7
5521,8
5521,6
5522,7
5522,6
5522,12
5523,7
5523,0
5523,3
5523,12
5524,0
5524,6
5524,5
5525,3
5525,6
5525,5
5527,6
5527,5
5528,6
5528,9
5529,3
5529,5
5530,3
5530,6
5530,4
5530,12
5531,6
5532,3
5532,5
5537,6
5537,14
5538,1
5538,2
5538,4
5539,1
5539,2
5540,7
5540,0
5540,4
5540,5
5541,7
5541,3
5541,5
5541,13
5543,7
5543,10
5543,12
5544,12
5544,9
5548,3
5550,14
5550,17
5553,3
5553,8
5553,5
5553,9
5556,8
5556,10
5556,9
5560,3
5560,14
5562,6
5562,9
5563,8
5563,6
5564,9
5568,3
5569,8
5569,10
5569,9
5570,6
5570,10
5570,9
5572,3
5573,3
5573,8
5574,7
5574,8
5575,8
5575,6
5577,3
5577,6
5580,7
5581,3
5582,0
5582,3
5584,3
5585,3
5588,10
5589,3
5589,6
5590,8
5591,2
5591,3
5596,0
5596,3
5596,12
5597,3
5597,12
5601,2
5601,6
5602,3
5602,8
5603,3
5603,8
5604,3
5604,12
5607,3
5607,6
5608,6
5608,9
5609,7
5609,9
5610,3
5610,6
5611,0
5611,13
5612,7
5612,9
5613,3
5613,8
5613,14
5613,11
5614,6
5614,5
5615,6
5617,3
5617,6
5617,5
5618,0
5618,1
5618,4
5619,15
5620,3
5620,5
5621,7
5621,3
5625,6
5625,5
5628,7
5628,3
5628,8
5628,6
5628,9
5629,1
5629,2
5629,14
5630,8
5630,11
5630,9
5632,6
5633,6
5635,6
5636,3
5636,8
5637,6
5638,7
5638,0
5638,4
5638,12
5640,10
5640,12
5643,15
5644,6
5646,6
5646,5
5649,10
5650,3
5651,1
5651,3
5651,13
5657,7
5657,0
5657,3
5657,8
5657,6
5663,10
5664,5
5665,7
5665,3
5665,8
5666,3
5666,6
5666,5
5666,9
5667,6
5667,4
5668,6
5669,15
5670,3
5670,15
5672,0
5672,1
5672,2
5672,4
5673,3
5673,6
5673,5
5675,3
5675,5
5678,7
5678,3
5678,8
5678,9
5679,10
5679,11
5679,9
5680,8
5680,6
5682,6
5684,15
5685,3
5685,6
5688,6
5689,8
5689,6
5690,1
5690,6
5690,13
5693,3
5693,6
5693,5
5694,3
5694,6
5694,14
5696,6
5699,17
5700,7
5700,0
5700,4
5700,12
5704,10
5704,12
5706,3
5706,6
5707,6
5707,5
5710,3
5712,11
5712,9
5720,7
5720,0
5720,3
5721,6
5723,3
5723,5
5733,9
5735,15
5735,10
5736,15
5736,10
5741,6
5741,5
5742,3
5742,6
5745,3
5745,6
5746,7
5746,10
5746,11
5746,12
5747,6
5747,13
5749,6
5749,10
5752,3
